# file: /home/timv/projects/textmill/RexaTextmill/../data/rexa-fullpaper/ghuang/ftp:##www.cs.yale.edu#pub#TR#tr1280.pdf.pp.tagged.xml.timv.xml.timv2.xml
I-institution	Engineering	1794	5610	100
I-institution	,	1794	5610	100
I-institution	University	1794	5610	100
I-institution	of	1794	5610	100
I-institution	Belgrade	1794	5610	100
I-address	Bulevar	1889	5470	100
I-address	Revolucije	1889	5470	100
I-address	73	1889	5470	100
I-address	,	1889	5470	100
I-address	11001	1889	5470	100
I-address	Belgrade	1889	5470	100
I-address	,	1889	5470	100
I-address	Yugoslavia	1889	5470	100
I-email	Email	2306	5331	100
I-email	:	2306	5331	100
I-email	golic@galeb.etf.bg.ac.yu	2306	5331	100
I-abstract	Abstract	2785	4968	62
I-abstract	A	1108	4812	85
I-abstract	systematic	1108	4812	85
I-abstract	procedure	1108	4812	85
I-abstract	for	1108	4812	85
I-abstract	applying	1108	4812	85
I-abstract	fast	1108	4812	85
I-abstract	correlation	1108	4812	85
I-abstract	attacks	1108	4812	85
I-abstract	to	1108	4812	85
I-abstract	combiners	1108	4812	85
I-abstract	with	1108	4812	85
I-abstract	memory	1108	4812	85
I-abstract	is	1108	4812	85
I-abstract	introduced	1108	4812	85
I-abstract	.	1108	4812	85
I-abstract	This	970	4702	85
I-abstract	procedure	970	4702	85
I-abstract	consists	970	4702	85
I-abstract	of	970	4702	85
I-abstract	the	970	4702	85
I-abstract	following	970	4702	85
I-abstract	four	970	4702	85
I-abstract	stages	970	4702	85
I-abstract	:	970	4702	85
I-abstract	identifying	970	4702	85
I-abstract	correlated	970	4702	85
I-abstract	linear	970	4702	85
I-abstract	input	970	4702	85
I-abstract	and	970	4593	85
I-abstract	output	970	4593	85
I-abstract	transforms	970	4593	85
I-abstract	with	970	4593	85
I-abstract	maximum	970	4593	85
I-abstract	possible	970	4593	85
I-abstract	or	970	4593	85
I-abstract	relatively	970	4593	85
I-abstract	large	970	4593	85
I-abstract	correlation	970	4593	85
I-abstract	coefficient	970	4593	85
I-abstract	,	970	4593	85
I-abstract	calculating	970	4593	85
I-abstract	low	970	4483	85
I-abstract	-	970	4483	85
I-abstract	weight	970	4483	85
I-abstract	polynomial	970	4483	85
I-abstract	multiples	970	4483	85
I-abstract	based	970	4483	85
I-abstract	on	970	4483	85
I-abstract	the	970	4483	85
I-abstract	identified	970	4483	85
I-abstract	input	970	4483	85
I-abstract	linear	970	4483	85
I-abstract	transform	970	4483	85
I-abstract	,	970	4483	85
I-abstract	applying	970	4483	85
I-abstract	an	970	4483	85
I-abstract	iterative	970	4483	85
I-abstract	error	970	4374	85
I-abstract	correction	970	4374	85
I-abstract	algorithm	970	4374	85
I-abstract	to	970	4374	85
I-abstract	the	970	4374	85
I-abstract	linear	970	4374	85
I-abstract	transform	970	4374	85
I-abstract	of	970	4374	85
I-abstract	the	970	4374	85
I-abstract	observed	970	4374	85
I-abstract	keystream	970	4374	85
I-abstract	and	970	4374	85
I-abstract	solving	970	4374	85
I-abstract	several	970	4374	85
I-abstract	sets	970	4374	85
I-abstract	of	970	4264	85
I-abstract	linear	970	4264	85
I-abstract	equations	970	4264	85
I-abstract	to	970	4264	85
I-abstract	determine	970	4264	85
I-abstract	the	970	4264	85
I-abstract	initial	970	4264	85
I-abstract	state	970	4264	85
I-abstract	of	970	4264	85
I-abstract	the	970	4264	85
I-abstract	input	970	4264	85
I-abstract	LFSRs	970	4264	85
I-abstract	.	970	4264	85
I-abstract	This	970	4264	85
I-abstract	procedure	970	4264	85
I-abstract	is	970	4264	85
I-abstract	successfully	970	4264	85
I-abstract	applied	970	4154	85
I-abstract	to	970	4154	85
I-abstract	three	970	4154	85
I-abstract	keystream	970	4154	85
I-abstract	generators	970	4154	85
I-abstract	,	970	4154	85
I-abstract	namely	970	4154	85
I-abstract	,	970	4154	85
I-abstract	the	970	4154	85
I-abstract	summation	970	4154	85
I-abstract	generators	970	4154	85
I-abstract	with	970	4154	85
I-abstract	three	970	4154	85
I-abstract	and	970	4154	85
I-abstract	five	970	4154	85
I-abstract	inputs	970	4154	85
I-abstract	,	970	4154	85
I-abstract	the	970	4045	85
I-abstract	nonlinear	970	4045	85
I-abstract	filter	970	4045	85
I-abstract	generator	970	4045	85
I-abstract	and	970	4045	85
I-abstract	the	970	4045	85
I-abstract	multiplexed	970	4045	85
I-abstract	sequence	970	4045	85
I-abstract	generator	970	4045	85
I-abstract	.	970	4045	85

# file: /home/timv/projects/textmill/RexaTextmill/../data/rexa-fullpaper/ghuang/ftp:##www.econ.duke.edu#home#gsc#cabfacts.pdf.pp.tagged.xml.timv.xml.timv2.xml
I-title	The	1151	6023	-1
I-title	Causes	1151	6023	-1
I-title	and	1151	6023	-1
I-title	Consequences	1151	6023	-1
I-title	of	1151	6023	-1
I-title	Growth	1151	6023	-1
I-title	In	1151	6023	-1
I-title	the	1151	6023	-1
I-title	Cable	1151	6023	-1
I-title	Television	1151	6023	-1
I-title	Industry	1151	6023	-1
B-author	Gregory	2536	5034	145
I-author	S.	2536	5034	145
I-author	Crawford	2536	5034	145
I-institution	*	2536	5034	145
I-institution	Department	2432	4892	145
I-institution	of	2432	4892	145
I-institution	Economics	2432	4892	145
I-institution	Duke	2664	4751	145
I-institution	University	2664	4751	145
I-date	September	2684	4043	145
I-date	1997	2684	4043	145
I-note	Very	1935	3335	145
I-note	Preliminary	1935	3335	145
I-note	-	1935	3335	145
I-note	Please	1935	3335	145
I-note	do	1935	3335	145
I-note	not	1935	3335	145
I-note	Cite	1935	3335	145
I-note	or	1935	3335	145
I-note	Quote	1935	3335	145
I-note	*	900	1495	78
I-note	This	933	1450	120
I-note	paper	933	1450	120
I-note	is	933	1450	120
I-note	based	933	1450	120
I-note	on	933	1450	120
I-note	Chapter	933	1450	120
I-note	1	933	1450	120
I-note	of	933	1450	120
I-note	my	933	1450	120
I-note	Ph.D.	933	1450	120
I-note	Dissertation	933	1450	120
I-note	at	933	1450	120
I-note	Stanford	933	1450	120
I-note	University	933	1450	120
I-note	.	933	1450	120
I-note	I	933	1450	120
I-note	would	933	1450	120
I-note	like	933	1450	120
I-note	to	933	1450	120
I-note	thank	933	1450	120
I-note	Tasneem	900	1332	120
I-note	Chipty	900	1332	120
I-note	for	900	1332	120
I-note	making	900	1332	120
I-note	available	900	1332	120
I-note	some	900	1332	120
I-note	of	900	1332	120
I-note	the	900	1332	120
I-note	data	900	1332	120
I-note	for	900	1332	120
I-note	this	900	1332	120
I-note	paper	900	1332	120
I-note	.	900	1332	120
I-note	I	900	1332	120
I-note	would	900	1332	120
I-note	also	900	1332	120
I-note	like	900	1332	120
I-note	to	900	1332	120
I-note	thank	900	1332	120
I-note	Roger	900	1332	120
I-note	Noll	900	1215	120
I-note	,	900	1215	120
I-note	Tim	900	1215	120
I-note	Bresnahan	900	1215	120
I-note	,	900	1215	120
I-note	and	900	1215	120
I-note	especially	900	1215	120
I-note	Frank	900	1215	120
I-note	Wolak	900	1215	120
I-note	for	900	1215	120
I-note	their	900	1215	120
I-note	many	900	1215	120
I-note	comments	900	1215	120
I-note	,	900	1215	120
I-note	as	900	1215	120
I-note	well	900	1215	120
I-note	as	900	1215	120
I-note	their	900	1215	120
I-note	patience	900	1215	120
I-note	and	900	1215	120
I-note	guidance	900	1097	120
I-note	.	900	1097	120
I-note	Financial	900	1097	120
I-note	support	900	1097	120
I-note	from	900	1097	120
I-note	the	900	1097	120
I-note	National	900	1097	120
I-note	Science	900	1097	120
I-note	Foundation	900	1097	120
I-note	,	900	1097	120
I-note	the	900	1097	120
I-note	Olin	900	1097	120
I-note	Foundation	900	1097	120
I-note	,	900	1097	120
I-note	and	900	1097	120
I-note	the	900	1097	120
I-note	Lynde	900	1097	120
I-note	&	900	1097	120
I-note	Harry	900	979	120
I-note	Bradley	900	979	120
I-note	Foundation	900	979	120
I-note	is	900	979	120
I-note	gratefully	900	979	120
I-note	acknowledged	900	979	120
I-note	.	900	979	120
I-note	Correspondence	900	979	120
I-note	may	900	979	120
I-note	be	900	979	120
I-note	sent	900	979	120
I-note	to	900	979	120
I-note	Gregory	900	979	120
I-note	S.	900	979	120
I-note	Crawford	900	862	120
I-note	,	900	862	120
I-note	Department	900	862	120
I-note	of	900	862	120
I-note	Economics	900	862	120
I-note	,	900	862	120
I-note	Duke	900	862	120
I-note	University	900	862	120
I-note	,	900	862	120
I-note	Durham	900	862	120
I-note	,	900	862	120
I-note	NC	900	862	120
I-note	27707-0097	900	862	120
I-note	,	900	862	120
I-note	phone	900	862	120
I-note	919-660-1828	900	862	120
I-note	,	900	862	120
I-email	email	900	862	120
I-email	gsc@econ.duke.edu.	900	862	120
I-abstract	Abstract	2837	6943	156
I-abstract	The	900	6592	145
I-abstract	cable	900	6592	145
I-abstract	television	900	6592	145
I-abstract	industry	900	6592	145
I-abstract	is	900	6592	145
I-abstract	a	900	6592	145
I-abstract	large	900	6592	145
I-abstract	,	900	6592	145
I-abstract	integral	900	6592	145
I-abstract	part	900	6592	145
I-abstract	of	900	6592	145
I-abstract	the	900	6592	145
I-abstract	information	900	6592	145
I-abstract	technology	900	6592	145
I-abstract	industry	900	6450	145
I-abstract	in	900	6450	145
I-abstract	the	900	6450	145
I-abstract	United	900	6450	145
I-abstract	States	900	6450	145
I-abstract	.	900	6450	145
I-abstract	The	900	6450	145
I-abstract	purpose	900	6450	145
I-abstract	of	900	6450	145
I-abstract	this	900	6450	145
I-abstract	paper	900	6450	145
I-abstract	is	900	6450	145
I-abstract	to	900	6450	145
I-abstract	describe	900	6450	145
I-abstract	the	900	6450	145
I-abstract	development	900	6450	145
I-abstract	of	900	6450	145
I-abstract	the	900	6308	145
I-abstract	cable	900	6308	145
I-abstract	television	900	6308	145
I-abstract	industry	900	6308	145
I-abstract	and	900	6308	145
I-abstract	analyze	900	6308	145
I-abstract	the	900	6308	145
I-abstract	institutional	900	6308	145
I-abstract	and	900	6308	145
I-abstract	economic	900	6308	145
I-abstract	determinants	900	6308	145
I-abstract	of	900	6308	145
I-abstract	its	900	6167	145
I-abstract	growth	900	6167	145
I-abstract	.	900	6167	145
I-abstract	As	900	6167	145
I-abstract	will	900	6167	145
I-abstract	be	900	6167	145
I-abstract	shown	900	6167	145
I-abstract	,	900	6167	145
I-abstract	the	900	6167	145
I-abstract	growth	900	6167	145
I-abstract	in	900	6167	145
I-abstract	the	900	6167	145
I-abstract	number	900	6167	145
I-abstract	of	900	6167	145
I-abstract	subscribers	900	6167	145
I-abstract	to	900	6167	145
I-abstract	cable	900	6167	145
I-abstract	television	900	6167	145
I-abstract	services	900	6025	145
I-abstract	was	900	6025	145
I-abstract	moderate	900	6025	145
I-abstract	from	900	6025	145
I-abstract	its	900	6025	145
I-abstract	inception	900	6025	145
I-abstract	until	900	6025	145
I-abstract	the	900	6025	145
I-abstract	late	900	6025	145
I-abstract	1970	900	6025	145
I-abstract	s	900	6025	145
I-abstract	,	900	6025	145
I-abstract	enjoyed	900	6025	145
I-abstract	a	900	6025	145
I-abstract	period	900	6025	145
I-abstract	of	900	6025	145
I-abstract	substantial	900	5884	145
I-abstract	gain	900	5884	145
I-abstract	from	900	5884	145
I-abstract	that	900	5884	145
I-abstract	time	900	5884	145
I-abstract	until	900	5884	145
I-abstract	the	900	5884	145
I-abstract	mid	900	5884	145
I-abstract	-1980	900	5884	145
I-abstract	s	900	5884	145
I-abstract	,	900	5884	145
I-abstract	and	900	5884	145
I-abstract	subsequently	900	5884	145
I-abstract	flattened	900	5884	145
I-abstract	.	900	5884	145
I-abstract	While	900	5884	145
I-abstract	not	900	5742	145
I-abstract	inconsistent	900	5742	145
I-abstract	with	900	5742	145
I-abstract	the	900	5742	145
I-abstract	natural	900	5742	145
I-abstract	,	900	5742	145
I-abstract	unfettered	900	5742	145
I-abstract	development	900	5742	145
I-abstract	of	900	5742	145
I-abstract	nascent	900	5742	145
I-abstract	industries	900	5742	145
I-abstract	,	900	5742	145
I-abstract	the	900	5742	145
I-abstract	determinants	900	5600	145
I-abstract	of	900	5600	145
I-abstract	these	900	5600	145
I-abstract	periods	900	5600	145
I-abstract	of	900	5600	145
I-abstract	growth	900	5600	145
I-abstract	match	900	5600	145
I-abstract	closely	900	5600	145
I-abstract	with	900	5600	145
I-abstract	the	900	5600	145
I-abstract	developments	900	5600	145
I-abstract	in	900	5600	145
I-abstract	three	900	5600	145
I-abstract	related	900	5459	145
I-abstract	areas	900	5459	145
I-abstract	.	900	5459	145
I-abstract	These	900	5459	145
I-abstract	are	900	5459	145
I-abstract	(1)	900	5459	145
I-abstract	the	900	5459	145
I-abstract	seemingly	900	5459	145
I-abstract	boundless	900	5459	145
I-abstract	demand	900	5459	145
I-abstract	for	900	5459	145
I-abstract	new	900	5459	145
I-abstract	and	900	5459	145
I-abstract	varied	900	5459	145
I-abstract	video	900	5459	145
I-abstract	programming	900	5317	145
I-abstract	by	900	5317	145
I-abstract	consumers	900	5317	145
I-abstract	,	900	5317	145
I-abstract	(2)	900	5317	145
I-abstract	technological	900	5317	145
I-abstract	innovations	900	5317	145
I-abstract	in	900	5317	145
I-abstract	communication	900	5317	145
I-abstract	distribution	900	5317	145
I-abstract	technologies	900	5176	145
I-abstract	,	900	5176	145
I-abstract	including	900	5176	145
I-abstract	technological	900	5176	145
I-abstract	spillovers	900	5176	145
I-abstract	from	900	5176	145
I-abstract	other	900	5176	145
I-abstract	telecommunications	900	5176	145
I-abstract	industries	900	5034	145
I-abstract	,	900	5034	145
I-abstract	and	900	5034	145
I-abstract	(3)	900	5034	145
I-abstract	changes	900	5034	145
I-abstract	in	900	5034	145
I-abstract	the	900	5034	145
I-abstract	regulatory	900	5034	145
I-abstract	environment	900	5034	145
I-abstract	,	900	5034	145
I-abstract	or	900	5034	145
I-abstract	`rules	900	5034	145
I-abstract	of	900	5034	145
I-abstract	the	900	5034	145
I-abstract	game	900	5034	145
I-abstract	,	900	5034	145
I-abstract	'	900	5034	145
I-abstract	governing	900	4892	145
I-abstract	both	900	4892	145
I-abstract	the	900	4892	145
I-abstract	structure	900	4892	145
I-abstract	of	900	4892	145
I-abstract	cost	900	4892	145
I-abstract	and	900	4892	145
I-abstract	the	900	4892	145
I-abstract	competitive	900	4892	145
I-abstract	environment	900	4892	145
I-abstract	in	900	4892	145
I-abstract	the	900	4892	145
I-abstract	industry	900	4892	145
I-abstract	.	900	4892	145
I-abstract	An	900	4892	145
I-abstract	ancillary	900	4751	145
I-abstract	goal	900	4751	145
I-abstract	of	900	4751	145
I-abstract	this	900	4751	145
I-abstract	paper	900	4751	145
I-abstract	is	900	4751	145
I-abstract	to	900	4751	145
I-abstract	also	900	4751	145
I-abstract	consider	900	4751	145
I-abstract	the	900	4751	145
I-abstract	implications	900	4751	145
I-abstract	of	900	4751	145
I-abstract	the	900	4751	145
I-abstract	existing	900	4751	145
I-abstract	institutional	900	4751	145
I-abstract	structure	900	4609	145
I-abstract	of	900	4609	145
I-abstract	the	900	4609	145
I-abstract	cable	900	4609	145
I-abstract	television	900	4609	145
I-abstract	industry	900	4609	145
I-abstract	in	900	4609	145
I-abstract	the	900	4609	145
I-abstract	context	900	4609	145
I-abstract	of	900	4609	145
I-abstract	the	900	4609	145
I-abstract	`convergence'	900	4609	145
I-abstract	of	900	4609	145
I-abstract	telecommunications	900	4468	145
I-abstract	services	900	4468	145
I-abstract	mentioned	900	4468	145
I-abstract	above	900	4468	145
I-abstract	.	900	4468	145

# file: /home/timv/projects/textmill/RexaTextmill/../data/rexa-fullpaper/ghuang/ftp:##weber.ucsd.edu#pub#econlib#dpapers#ucsd9709.pdf.pp.tagged.xml.timv.xml.timv2.xml
I-date	March	4637	7086	-1
I-date	24	4637	7086	-1
I-date	,	4637	7086	-1
I-date	1997	4637	7086	-1
I-title	Estimating	1121	5668	156
I-title	the	1121	5668	156
I-title	Union	1121	5668	156
I-title	Earnings	1121	5668	156
I-title	Effect	1121	5668	156
I-title	Using	1121	5668	156
I-title	a	1121	5668	156
I-title	Sample	1121	5668	156
I-title	of	1121	5668	156
I-title	Displaced	1121	5668	156
I-title	Workers	1121	5668	156
B-author	Steven	2690	4396	145
I-author	Raphael	2690	4396	145
I-institution	Department	2690	4396	145
I-institution	of	2690	4396	145
I-institution	Economics	2690	4396	145
I-institution	,	2690	4396	145
I-institution	0508	2690	4396	145
I-institution	University	2220	4113	145
I-institution	of	2220	4113	145
I-institution	California	2220	4113	145
I-institution	,	2220	4113	145
I-institution	San	2220	4113	145
I-institution	Diego	2220	4113	145
I-address	9500 	2604	3971	145
I-address	Gilman	2604	3971	145
I-address	Drive	2604	3971	145
I-address	La Jolla	2455	3830	145
I-address	,	2455	3830	145
I-address	CA	2455	3830	145
I-address	92093-0508	2455	3830	145
I-note	tel	2592	3688	145
I-note	:	2592	3688	145
I-note	(619)	2592	3688	145
I-note	534-4828	2592	3688	145
I-email	email	2280	3546	145
I-email	:	2280	3546	145
